# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947168_1
UniRef90_H0YCJ5|unclassified	348.4308761060
UniClust90_42493-MJKEBLLN_01455	347.9893316180
UniClust90_42493-MJKEBLLN_01455|unclassified	347.9893316180
UniRef90_A0A0P0FKS7	347.5083258468
UniRef90_A0A0P0FKS7|unclassified	347.5083258468
UniRef90_A0A2I3MH11	347.4546585246
UniRef90_A0A2I3MH11|unclassified	347.4546585246
UniRef90_A0A161XUP0	346.7472674354
UniRef90_A0A161XUP0|unclassified	346.7472674354
UniClust90_14893-CIBMCJFG_01203	346.3395950759
UniClust90_14893-CIBMCJFG_01203|unclassified	346.3395950759
UniClust90_1886-GOAIKADC_01020	345.4214727408
UniClust90_1886-GOAIKADC_01020|unclassified	345.4214727408
UniRef90_K1SDV9	345.2917399000
UniRef90_K1SDV9|unclassified	345.2917399000
UniRef90_UNK15078-AAKDIDDJ_00153	345.2917399000
UniRef90_UNK15078-AAKDIDDJ_00153|unclassified	345.2917399000
UniClust90_1871-NAJFMGKE_03125	345.2847458796
UniClust90_1871-NAJFMGKE_03125|unclassified	345.2847458796
UniRef90_A0A174GYH4	343.9882535662
UniRef90_A0A174GYH4|unclassified	343.9882535662
UniRef90_A0A1H8FH06	343.9713617135
UniRef90_A0A1H8FH06|unclassified	343.9713617135
UniRef90_A0A078R7E8	343.3193699875
UniRef90_A0A078R7E8|unclassified	343.3193699875
UniClust90_35609-IKAFAGAM_01400	342.6356495931
UniClust90_35609-IKAFAGAM_01400|unclassified	342.6356495931
UniClust90_82600-HEFIABGG_01427	342.6356495931
UniClust90_82600-HEFIABGG_01427|unclassified	342.6356495931
UniRef90_A0A0K9QGR7	342.6356495931
UniRef90_A0A0K9QGR7|unclassified	342.6356495931
UniClust90_35820-IMGAMJON_01427	342.6356495931
UniClust90_35820-IMGAMJON_01427|unclassified	342.6356495931
UniClust90_35616-AHAHKMKE_01410	341.4504414128
UniClust90_35616-AHAHKMKE_01410|unclassified	341.4504414128
UniRef90_A0A397WH82	341.0848622322
UniRef90_A0A397WH82|unclassified	341.0848622322
UniClust90_37187-DGDCHNDI_01372	340.0201102832
UniClust90_37187-DGDCHNDI_01372|unclassified	340.0201102832
UniClust90_41564-OGMBGAPH_01434	340.0201102832
UniClust90_41564-OGMBGAPH_01434|unclassified	340.0201102832
UniRef90_A0A1L5L519	339.8124539578
UniRef90_A0A1L5L519|unclassified	339.8124539578
UniClust90_63667-DNHJKECH_04497	338.9036454251
UniClust90_63667-DNHJKECH_04497|unclassified	338.9036454251
UniClust90_4620-DDAIBHKD_01626	337.6816085125
UniClust90_4620-DDAIBHKD_01626|unclassified	337.6816085125
UniClust90_2303-BOEHBLGA_01578	337.4442003568
UniClust90_2303-BOEHBLGA_01578|unclassified	337.4442003568
UniClust90_2329-HEDKPCPK_04238	337.4442003568
UniClust90_2329-HEDKPCPK_04238|unclassified	337.4442003568
UniClust90_7594-DHIEBEEG_03121	337.4442003568
UniClust90_7594-DHIEBEEG_03121|unclassified	337.4442003568
UniRef90_A0A2X1RGV7	337.4442003568
UniRef90_A0A2X1RGV7|unclassified	337.4442003568
UniRef90_A0A0N7J6Y3	335.7088631881
UniRef90_A0A0N7J6Y3|unclassified	335.7088631881
UniClust90_40406-BDFGLMMG_01139	334.3740198910
UniClust90_40406-BDFGLMMG_01139|unclassified	334.3740198910
UniRef90_A0A015VYS4	332.4077197545
UniRef90_A0A015VYS4|unclassified	332.4077197545
UniRef90_I9QWK9	332.4077197545
UniRef90_I9QWK9|unclassified	332.4077197545
UniRef90_J9GU80	332.4077197545
UniRef90_J9GU80|unclassified	332.4077197545
UniRef90_UNK4793-NPAPEEIM_00417	332.4077197545
UniRef90_UNK4793-NPAPEEIM_00417|unclassified	332.4077197545
UniRef90_K1UCX4	332.1341466975
UniRef90_K1UCX4|unclassified	332.1341466975
UniClust90_102154-BCKIEPKO_00902	332.1215592626
UniClust90_102154-BCKIEPKO_00902|unclassified	332.1215592626
UniClust90_14294-BMPDDPHG_01567	329.9454403489
UniClust90_14294-BMPDDPHG_01567|unclassified	329.9454403489
UniClust90_4809-EGGAKFFC_01298	329.9454403489
UniClust90_4809-EGGAKFFC_01298|unclassified	329.9454403489
UniRef90_A0A376TWE4	329.9454403489
UniRef90_A0A376TWE4|unclassified	329.9454403489
UniClust90_5853-IPOGAOKI_01085	329.4861320877
UniClust90_5853-IPOGAOKI_01085|unclassified	329.4861320877
UniRef90_A0A1C6FIR9	329.3135071198
UniRef90_A0A1C6FIR9|unclassified	329.3135071198
UniClust90_1848-LPBBCMOF_05418	329.2988382560
UniClust90_1848-LPBBCMOF_05418|unclassified	329.2988382560
UniClust90_37071-MFBLJGGM_01114	327.8332927495
UniClust90_37071-MFBLJGGM_01114|unclassified	327.8332927495
UniClust90_4158-DBPONOCI_03012	327.5193709345
UniClust90_4158-DBPONOCI_03012|unclassified	327.5193709345
UniRef90_A0A355ESD8	327.5193709345
UniRef90_A0A355ESD8|unclassified	327.5193709345
UniRef90_A0A377V6L2	327.5193709345
UniRef90_A0A377V6L2|unclassified	327.5193709345
UniRef90_A0A379WLQ2	327.5193709345
UniRef90_A0A379WLQ2|unclassified	327.5193709345
UniRef90_A0A1C5TML2	327.4444065558
UniRef90_A0A1C5TML2|unclassified	327.4444065558
UniClust90_1424-JDEDJDMF_00628	327.3077951135
UniClust90_1424-JDEDJDMF_00628|unclassified	327.3077951135
UniClust90_1699-FNIMBGDL_00704	327.3077951135
UniClust90_1699-FNIMBGDL_00704|unclassified	327.3077951135
UniClust90_1705-ANEGJEON_01307	327.3077951135
UniClust90_1705-ANEGJEON_01307|unclassified	327.3077951135
UniRef90_A0A0E9LTP8	327.1045324827
UniRef90_A0A0E9LTP8|unclassified	327.1045324827
UniRef90_A0A069D476	326.8167281436
UniRef90_A0A069D476|unclassified	326.8167281436
UniRef90_A0A379DYJ6	326.3221770393
UniRef90_A0A379DYJ6|unclassified	326.3221770393
UniClust90_4245-COFOCADB_00374	325.1287185920
UniClust90_4245-COFOCADB_00374|unclassified	325.1287185920
UniRef90_A0A404EWJ1	325.1287185920
UniRef90_A0A404EWJ1|unclassified	325.1287185920
UniRef90_E1NNA2	325.1287185920
UniRef90_E1NNA2|unclassified	325.1287185920
UniRef90_A0A354D3Y4	324.9833828290
UniRef90_A0A354D3Y4|unclassified	324.9833828290
UniClust90_41515-KAAAFFBO_02460	324.7448880497
UniClust90_41515-KAAAFFBO_02460|unclassified	324.7448880497
UniClust90_1560-BPGFLBFP_00264	323.6666083815
UniClust90_1560-BPGFLBFP_00264|unclassified	323.6666083815
UniRef90_A0A0P0L0W7	323.4971789298
UniRef90_A0A0P0L0W7|unclassified	323.4971789298
UniRef90_A0A3N5LKN2	323.4448020605
UniRef90_A0A3N5LKN2|unclassified	323.4448020605
UniRef90_Q74LY0	323.2764038924
UniRef90_Q74LY0|unclassified	323.2764038924
UniRef90_A0A485JNJ1	322.7727133848
UniRef90_A0A485JNJ1|unclassified	322.7727133848
UniClust90_5851-PLGJDHDG_00672	322.5533237960
UniClust90_5851-PLGJDHDG_00672|unclassified	322.5533237960
UniRef90_A0A2D3C320	322.0642925684
UniRef90_A0A2D3C320|unclassified	322.0642925684
UniClust90_41705-FJADGNOM_01172	321.5464851163
UniClust90_41705-FJADGNOM_01172|unclassified	321.5464851163
UniClust90_47641-HOBMJCLO_00593	320.4506075331
UniClust90_47641-HOBMJCLO_00593|unclassified	320.4506075331
UniClust90_1950-LKKDPCHO_01290	320.1507979346
UniClust90_1950-LKKDPCHO_01290|unclassified	320.1507979346
UniClust90_40182-OOPPHOKC_01935	319.5239102640
UniClust90_40182-OOPPHOKC_01935|unclassified	319.5239102640
UniRef90_A0A1V5MQI1	319.3388292350
UniRef90_A0A1V5MQI1|unclassified	319.3388292350
UniRef90_A0A378EA15	319.2999990394
UniRef90_A0A378EA15|unclassified	319.2999990394
UniRef90_A0A175ADV7	319.0773941845
UniRef90_A0A175ADV7|unclassified	319.0773941845
UniRef90_A0A173W1C8	318.7563806189
UniRef90_A0A173W1C8|unclassified	318.7563806189
UniRef90_A0A174NN45	318.4634935510
UniRef90_A0A174NN45|unclassified	318.4634935510
UniClust90_32895-AJBKOIOI_00581	318.1616746221
UniClust90_32895-AJBKOIOI_00581|unclassified	318.1616746221
UniClust90_4797-LJAGGJPN_00699	318.1616746221
UniClust90_4797-LJAGGJPN_00699|unclassified	318.1616746221
UniRef90_A0A413MXL3	317.9640857013
UniRef90_A0A413MXL3|unclassified	317.9640857013
UniClust90_59785-ODJFKNCL_01254	317.2930756579
UniClust90_59785-ODJFKNCL_01254|unclassified	317.2930756579
UniRef90_A0A0P0GB23	316.8680884377
UniRef90_A0A0P0GB23|unclassified	316.8680884377
UniRef90_A0A0N7J6T6	316.3182726953
UniRef90_A0A0N7J6T6|unclassified	316.3182726953
UniRef90_A0A0P0LPW4	315.9900283692
UniRef90_A0A0P0LPW4|unclassified	315.9900283692
UniClust90_15278-MEIDEFGA_01354	315.9052088447
UniClust90_15278-MEIDEFGA_01354|unclassified	315.9052088447
UniClust90_2085-DLGDPAJF_02076	315.9052088447
UniClust90_2085-DLGDPAJF_02076|unclassified	315.9052088447
UniClust90_2173-NELOGCCI_00505	315.9052088447
UniClust90_2173-NELOGCCI_00505|unclassified	315.9052088447
UniClust90_35758-GENNLLHH_01879	315.9052088447
UniClust90_35758-GENNLLHH_01879|unclassified	315.9052088447
UniClust90_5055-ILNIMCNO_00342	315.0484176865
UniClust90_5055-ILNIMCNO_00342|unclassified	315.0484176865
UniClust90_4752-FCMCLIFF_00296	313.6805242753
UniClust90_4752-FCMCLIFF_00296|unclassified	313.6805242753
UniRef90_A0A2N2F8K6	313.6805242753
UniRef90_A0A2N2F8K6|unclassified	313.6805242753
UniRef90_UNK25497-DFGHODMM_00589	313.6805242753
UniRef90_UNK25497-DFGHODMM_00589|unclassified	313.6805242753
UniClust90_7050-OFFFEECH_02002	313.4481683314
UniClust90_7050-OFFFEECH_02002|unclassified	313.4481683314
UniRef90_A0A1R4B5R7	312.8919160363
UniRef90_A0A1R4B5R7|unclassified	312.8919160363
UniRef90_Q8A9C2	312.8828223523
UniRef90_Q8A9C2|unclassified	312.8828223523
UniRef90_A0A1C5S5U1	312.1297204494
UniRef90_A0A1C5S5U1|unclassified	312.1297204494
UniRef90_A0A3D1WJ42	311.4869541755
UniRef90_A0A3D1WJ42|unclassified	311.4869541755
UniRef90_A0A428GTA3	311.4869541755
UniRef90_A0A428GTA3|unclassified	311.4869541755
UniClust90_44083-NDEAFDGG_00990	311.3015373719
UniClust90_44083-NDEAFDGG_00990|unclassified	311.3015373719
UniRef90_W4PQU1	310.1520696738
UniRef90_W4PQU1|unclassified	310.1520696738
UniRef90_A0A401M2C5	309.9409367248
UniRef90_A0A401M2C5|unclassified	309.9409367248
UniRef90_N2B6M9	309.9191478897
UniRef90_N2B6M9|unclassified	309.9191478897
UniClust90_4828-CDFEMCFI_01973	309.7048278853
UniClust90_4828-CDFEMCFI_01973|unclassified	309.7048278853
UniClust90_2329-HEDKPCPK_02637	309.3238503271
UniClust90_2329-HEDKPCPK_02637|unclassified	309.3238503271
UniClust90_3970-BDLFCJNP_00221	309.3238503271
UniClust90_3970-BDLFCJNP_00221|unclassified	309.3238503271
UniClust90_41561-DDAOJPFO_02568	309.3238503271
UniClust90_41561-DDAOJPFO_02568|unclassified	309.3238503271
UniClust90_9860-DOEEFOJI_03045	309.3238503271
UniClust90_9860-DOEEFOJI_03045|unclassified	309.3238503271
UniRef90_A0A0D5YRC5	309.3238503271
UniRef90_A0A0D5YRC5|unclassified	309.3238503271
UniRef90_UNK101324-ONEEICKC_00726	309.3238503271
UniRef90_UNK101324-ONEEICKC_00726|unclassified	309.3238503271
UniClust90_41719-NBNIDJAJ_00317	308.5148852902
UniClust90_41719-NBNIDJAJ_00317|unclassified	308.5148852902
UniRef90_Q8A0F5	308.3767236548
UniRef90_Q8A0F5|unclassified	308.3767236548
UniRef90_A0A3E2ZT40	308.3458214815
UniRef90_A0A3E2ZT40|unclassified	308.3458214815
UniRef90_A0A174MHI7	308.2682892156
UniRef90_A0A174MHI7|unclassified	308.2682892156
UniRef90_R7AML3	307.7414251874
UniRef90_R7AML3|unclassified	307.7414251874
UniClust90_15084-GOHGIICD_01185	307.1905823938
UniClust90_15084-GOHGIICD_01185|unclassified	307.1905823938
UniClust90_4877-NNNOHJEM_01869	307.1905823938
UniClust90_4877-NNNOHJEM_01869|unclassified	307.1905823938
UniRef90_A0A0G3RZN4	307.1905823938
UniRef90_A0A0G3RZN4|unclassified	307.1905823938
UniRef90_UNK2305-DFHMOEOD_00502	307.1905823938
UniRef90_UNK2305-DFHMOEOD_00502|unclassified	307.1905823938
UniClust90_15313-BPDAJOLM_01745	307.1664736480
UniClust90_15313-BPDAJOLM_01745|unclassified	307.1664736480
UniRef90_A0A174W6E0	306.7839523255
UniRef90_A0A174W6E0|unclassified	306.7839523255
UniRef90_A0A1C5Z4Z9	305.7989064351
UniRef90_A0A1C5Z4Z9|unclassified	305.7989064351
UniClust90_5909-MLBLLOJG_00969	305.3157102947
UniClust90_5909-MLBLLOJG_00969|unclassified	305.3157102947
UniClust90_1930-OEGKNLDM_01332	305.0865373089
UniClust90_1930-OEGKNLDM_01332|unclassified	305.0865373089
UniRef90_A0A2S6E4H6	305.0865373089
UniRef90_A0A2S6E4H6|unclassified	305.0865373089
UniRef90_W1G3H8	305.0865373089
UniRef90_W1G3H8|unclassified	305.0865373089
UniRef90_A0A3P1XFR9	304.4329050930
UniRef90_A0A3P1XFR9|unclassified	304.4329050930
UniClust90_65713-DFPEEMHJ_01151	304.0488279983
UniClust90_65713-DFPEEMHJ_01151|unclassified	304.0488279983
UniRef90_Q74HC3	303.7095514871
UniRef90_Q74HC3|unclassified	303.7095514871
UniRef90_A0A0T9AFF5	303.4122901444
UniRef90_A0A0T9AFF5|unclassified	303.4122901444
UniClust90_14198-LBNFCIGO_00782	303.0672188717
UniClust90_14198-LBNFCIGO_00782|unclassified	303.0672188717
UniRef90_A6L083	303.0426650777
UniRef90_A6L083|unclassified	303.0426650777
UniClust90_1887-PCMIEHDP_01312	303.0111186877
UniClust90_1887-PCMIEHDP_01312|unclassified	303.0111186877
UniRef90_A0A3S4FDZ3	303.0111186877
UniRef90_A0A3S4FDZ3|unclassified	303.0111186877
UniRef90_A0A3C0D023	302.6929839322
UniRef90_A0A3C0D023|unclassified	302.6929839322
UniRef90_S9RRK1	300.9637462642
UniRef90_S9RRK1|unclassified	300.9637462642
UniRef90_A0A3G2JXH1	300.8953716880
UniRef90_A0A3G2JXH1|unclassified	300.8953716880
UniRef90_A0A0J9I2L5	300.2101195929
UniRef90_A0A0J9I2L5|unclassified	300.2101195929
UniRef90_R6G581	299.0892002048
UniRef90_R6G581|unclassified	299.0892002048
UniClust90_376-CNGCJMCM_00994	298.9438553497
UniClust90_376-CNGCJMCM_00994|unclassified	298.9438553497
UniClust90_40650-MKNMJCGO_02704	298.9438553497
UniClust90_40650-MKNMJCGO_02704|unclassified	298.9438553497
UniClust90_4572-FIDNHDDI_02786	298.9438553497
UniClust90_4572-FIDNHDDI_02786|unclassified	298.9438553497
UniRef90_A0A378G2G0	298.9438553497
UniRef90_A0A378G2G0|unclassified	298.9438553497
UniRef90_A0A406HNX6	298.9438553497
UniRef90_A0A406HNX6|unclassified	298.9438553497
UniRef90_A0A0N7J6Q5	298.9132312038
UniRef90_A0A0N7J6Q5|unclassified	298.9132312038
UniRef90_A0A0P0L0B2	298.5510398421
UniRef90_A0A0P0L0B2|unclassified	298.5510398421
UniRef90_A0A3E4PS02	297.6332831401
UniRef90_A0A3E4PS02|unclassified	297.6332831401
UniRef90_A0A3D4QQS3	297.2167423721
UniRef90_A0A3D4QQS3|unclassified	297.2167423721
UniRef90_C3QZ05	297.1122631911
UniRef90_C3QZ05|unclassified	297.1122631911
UniRef90_A0A3S4IVP8	296.9508963140
UniRef90_A0A3S4IVP8|unclassified	296.9508963140
UniRef90_A0A396B0Q3	296.3213696311
UniRef90_A0A396B0Q3|unclassified	296.3213696311
UniRef90_A0A2X0T314	295.3081226516
UniRef90_A0A2X0T314|unclassified	295.3081226516
UniRef90_O00370	295.0457415583
UniRef90_O00370|unclassified	295.0457415583
UniClust90_4725-GDOJDLFP_04834	294.9843340867
UniClust90_4725-GDOJDLFP_04834|unclassified	294.9843340867
UniRef90_A0A2X2LEN4	294.9843340867
UniRef90_A0A2X2LEN4|unclassified	294.9843340867
UniRef90_A0A3B1C8S4	294.9843340867
UniRef90_A0A3B1C8S4|unclassified	294.9843340867
UniRef90_A0A3D0NQM3	294.9843340867
UniRef90_A0A3D0NQM3|unclassified	294.9843340867
UniClust90_6837-LCPNLFBM_00584	294.6398052126
UniClust90_6837-LCPNLFBM_00584|unclassified	294.6398052126
UniRef90_J9G9K7	293.7057781067
UniRef90_J9G9K7|unclassified	293.7057781067
UniClust90_2290-IIDOJGPB_01671	293.0436476783
UniClust90_2290-IIDOJGPB_01671|unclassified	293.0436476783
UniClust90_2296-FDJIIFNO_00854	293.0436476783
UniClust90_2296-FDJIIFNO_00854|unclassified	293.0436476783
UniClust90_35516-FHONGHCG_01460	293.0436476783
UniClust90_35516-FHONGHCG_01460|unclassified	293.0436476783
UniClust90_35738-MDBKNEFK_01808	292.9257226692
UniClust90_35738-MDBKNEFK_01808|unclassified	292.9257226692
UniClust90_1950-DACICFIM_02389	292.5821815290
UniClust90_1950-DACICFIM_02389|unclassified	292.5821815290
UniRef90_K1UF87	291.2482647014
UniRef90_K1UF87|unclassified	291.2482647014
UniClust90_5790-IMLOGMEK_01325	291.1283297196
UniClust90_5790-IMLOGMEK_01325|unclassified	291.1283297196
UniClust90_63167-MLCPJCFI_01591	291.1283297196
UniClust90_63167-MLCPJCFI_01591|unclassified	291.1283297196
UniClust90_69818-HLPIBJGI_01924	291.1283297196
UniClust90_69818-HLPIBJGI_01924|unclassified	291.1283297196
UniRef90_A0A3B9RJT5	291.1283297196
UniRef90_A0A3B9RJT5|unclassified	291.1283297196
UniRef90_A0A448F104	290.9469350568
UniRef90_A0A448F104|unclassified	290.9469350568
UniRef90_A0A412C255	290.7127488071
UniRef90_A0A412C255|unclassified	290.7127488071
UniClust90_103678-CGKFHMDC_01541	290.4232871923
UniClust90_103678-CGKFHMDC_01541|unclassified	290.4232871923
UniRef90_A0A174QQT5	290.1670378375
UniRef90_A0A174QQT5|unclassified	290.1670378375
UniClust90_4434-HDINBBDK_01901	289.8899037893
UniClust90_4434-HDINBBDK_01901|unclassified	289.8899037893
UniClust90_27790-IPAEFCFJ_00502	289.3429335563
UniClust90_27790-IPAEFCFJ_00502|unclassified	289.3429335563
UniClust90_4833-OGOFIJLB_00603	289.2743384732
UniClust90_4833-OGOFIJLB_00603|unclassified	289.2743384732
UniClust90_103644-EBGAKINF_04307	289.2378860201
UniClust90_103644-EBGAKINF_04307|unclassified	289.2378860201
UniClust90_33660-LEANMGHA_02614	289.2378860201
UniClust90_33660-LEANMGHA_02614|unclassified	289.2378860201
UniClust90_96928-EIJLLPEA_00169	289.2378860201
UniClust90_96928-EIJLLPEA_00169|unclassified	289.2378860201
UniClust90_4808-OIKADDOF_00935	289.0541313537
UniClust90_4808-OIKADDOF_00935|unclassified	289.0541313537
UniClust90_98284-FLDGPGBL_01810	288.8948742017
UniClust90_98284-FLDGPGBL_01810|unclassified	288.8948742017
UniRef90_UPI0007DC5921	288.4087475970
UniRef90_UPI0007DC5921|unclassified	288.4087475970
UniClust90_41672-MOPFAAGE_01484	287.3718351426
UniClust90_41672-MOPFAAGE_01484|unclassified	287.3718351426
UniRef90_A0A174KW43	287.3718351426
UniRef90_A0A174KW43|unclassified	287.3718351426
UniRef90_A0A377TM24	287.3718351426
UniRef90_A0A377TM24|unclassified	287.3718351426
UniClust90_40817-NPCANBOA_01401	287.2786998413
UniClust90_40817-NPCANBOA_01401|unclassified	287.2786998413
UniRef90_A0A448F0R6	286.8278536898
UniRef90_A0A448F0R6|unclassified	286.8278536898
UniClust90_7027-FDNLLMCE_00740	285.5414412882
UniClust90_7027-FDNLLMCE_00740|unclassified	285.5414412882
UniClust90_2073-DDFKNIIK_02823	285.5297079942
UniClust90_2073-DDFKNIIK_02823|unclassified	285.5297079942
UniClust90_4711-LGIAKGJI_01926	285.5297079942
UniClust90_4711-LGIAKGJI_01926|unclassified	285.5297079942
UniRef90_A0A1L2JXN6	285.5297079942
UniRef90_A0A1L2JXN6|unclassified	285.5297079942
UniRef90_A0A1C5ZQY2	285.5198692868
UniRef90_A0A1C5ZQY2|unclassified	285.5198692868
UniRef90_Q8A2B2	285.0264773862
UniRef90_Q8A2B2|unclassified	285.0264773862
UniRef90_A0A0R1V9E7	284.4091105697
UniRef90_A0A0R1V9E7|unclassified	284.4091105697
UniRef90_A0A137PKD6	284.2627453556
UniRef90_A0A137PKD6|unclassified	284.2627453556
UniClust90_40860-EHGDBDLA_01764	283.8953277390
UniClust90_40860-EHGDBDLA_01764|unclassified	283.8953277390
UniRef90_A0A0P0LGL8	283.3577352207
UniRef90_A0A0P0LGL8|unclassified	283.3577352207
UniClust90_1945-AJCPMKDM_02968	282.7973229203
UniClust90_1945-AJCPMKDM_02968|unclassified	282.7973229203
UniClust90_40800-ENCOHHHH_01902	282.6462045926
UniClust90_40800-ENCOHHHH_01902|unclassified	282.6462045926
UniClust90_27748-FCAIKOLB_00113	282.1468522460
UniClust90_27748-FCAIKOLB_00113|unclassified	282.1468522460
UniClust90_1845-AFONOMOM_03455	281.9454990410
UniClust90_1845-AFONOMOM_03455|unclassified	281.9454990410
UniClust90_4631-FGPCFHBK_04316	281.9154078930
UniClust90_4631-FGPCFHBK_04316|unclassified	281.9154078930
UniClust90_40732-EKACFPKB_01173	281.8300751936
UniClust90_40732-EKACFPKB_01173|unclassified	281.8300751936
UniRef90_A0A0P0M5X8	281.1719102820
UniRef90_A0A0P0M5X8|unclassified	281.1719102820
UniRef90_B0NAL1	280.8533480227
UniRef90_B0NAL1|unclassified	280.8533480227
UniClust90_2287-KMOKBPOI_01248	280.2604874558
UniClust90_2287-KMOKBPOI_01248|unclassified	280.2604874558
UniRef90_A0A0D0RIS0	280.1423550132
UniRef90_A0A0D0RIS0|unclassified	280.1423550132
UniRef90_A0A192CDZ5	280.1423550132
UniRef90_A0A192CDZ5|unclassified	280.1423550132
UniRef90_UNK1845-DICOLEMM_02224	280.1321035721
UniRef90_UNK1845-DICOLEMM_02224|unclassified	280.1321035721
UniRef90_UNK5852-KAMLKKCG_02390	280.1010665305
UniRef90_UNK5852-KAMLKKCG_02390|unclassified	280.1010665305
UniRef90_A0A174CV27	280.0760292231
UniRef90_A0A174CV27|unclassified	280.0760292231
UniRef90_Q5LAS7	279.7308476740
UniRef90_Q5LAS7|unclassified	279.7308476740
UniRef90_A0A2G6QUV9	279.4849117409
UniRef90_A0A2G6QUV9|unclassified	279.4849117409
UniRef90_UNK40763-NDAAPPAK_01048	278.8605969716
UniRef90_UNK40763-NDAAPPAK_01048|unclassified	278.8605969716
UniClust90_9295-DBIIMHLK_00994	278.3914652944
UniClust90_9295-DBIIMHLK_00994|unclassified	278.3914652944
UniRef90_Q9BQU3	278.3914652944
UniRef90_Q9BQU3|unclassified	278.3914652944
UniRef90_UPI0009C0C3EC	278.3914652944
UniRef90_UPI0009C0C3EC|unclassified	278.3914652944
UniRef90_UPI000E5CFA73	278.3914652944
UniRef90_UPI000E5CFA73|unclassified	278.3914652944
UniRef90_A0A096N355	277.8191448028
UniRef90_A0A096N355|unclassified	277.8191448028
UniRef90_UNK4961-NDCAMEAH_00245	277.7904623781
UniRef90_UNK4961-NDCAMEAH_00245|unclassified	277.7904623781
UniClust90_4824-NIEJDFPC_01144	277.6270583434
UniClust90_4824-NIEJDFPC_01144|unclassified	277.6270583434
UniRef90_UNK1813-HLMLIPBN_02897	276.7182849667
UniRef90_UNK1813-HLMLIPBN_02897|unclassified	276.7182849667
UniClust90_4772-DHIJGFCA_01377	276.6623257584
UniClust90_4772-DHIJGFCA_01377|unclassified	276.6623257584
UniRef90_A0A350J958	276.6623257584
UniRef90_A0A350J958|unclassified	276.6623257584
UniRef90_A0A174S112	275.9200404088
UniRef90_A0A174S112|unclassified	275.9200404088
UniRef90_K1TZX1	275.3854227164
UniRef90_K1TZX1|unclassified	275.3854227164
UniClust90_1772-NOPCFALI_00614	274.9545336241
UniClust90_1772-NOPCFALI_00614|unclassified	274.9545336241
UniClust90_5205-ECEMFOGJ_01052	274.9545336241
UniClust90_5205-ECEMFOGJ_01052|unclassified	274.9545336241
UniRef90_A0A173R1S0	274.9545336241
UniRef90_A0A173R1S0|unclassified	274.9545336241
UniClust90_4820-ADCOKAMA_02220	274.3001025682
UniClust90_4820-ADCOKAMA_02220|unclassified	274.3001025682
UniRef90_A0A173UEX9	273.2676959945
UniRef90_A0A173UEX9|unclassified	273.2676959945
UniRef90_A0A330F8X2	273.2676959945
UniRef90_A0A330F8X2|unclassified	273.2676959945
UniRef90_A0A330I5L0	272.5569136265
UniRef90_A0A330I5L0|unclassified	272.5569136265
UniRef90_A0A173YE81	271.8800669854
UniRef90_A0A173YE81|unclassified	271.8800669854
UniRef90_A0A143XGQ5	271.7630970731
