# Reaction HUMAnN v4.0.0.alpha.1	SRR7947168_1
BENZYL-ALC-DEHYDROGENASE-RXN|unclassified	4.4557575036
BENZYL-ALCOHOL-DEHYDROGENASE-RXN	4.4557575036
BENZYL-ALCOHOL-DEHYDROGENASE-RXN|unclassified	4.4557575036
RXN-16953	4.4557575036
RXN-16953|unclassified	4.4557575036
RXN-16954	4.4557575036
RXN-16954|unclassified	4.4557575036
RXN-19387	4.4557575036
RXN-19387|unclassified	4.4557575036
RXN-8580	4.4557575036
RXN-8580|unclassified	4.4557575036
RXN-8581	4.4557575036
RXN-8581|unclassified	4.4557575036
RXN-9909	4.4557575036
RXN-9909|unclassified	4.4557575036
RXN0-5141	4.4557575036
RXN0-5141|unclassified	4.4557575036
RXN1G-1435	4.4428081346
RXN1G-1435|unclassified	4.4428081346
RXN1G-1436	4.4428081346
RXN1G-1436|unclassified	4.4428081346
RXN1G-1437	4.4428081346
RXN1G-1437|unclassified	4.4428081346
RXN1G-1438	4.4428081346
RXN1G-1438|unclassified	4.4428081346
RXN1G-1439	4.4428081346
RXN1G-1439|unclassified	4.4428081346
TREHALOSEPHOSPHA-RXN	4.4428081346
TREHALOSEPHOSPHA-RXN|unclassified	4.4428081346
PURINE-NUCLEOSIDASE-RXN	4.4347958243
PURINE-NUCLEOSIDASE-RXN|unclassified	4.4347958243
RXN0-363	4.4347958243
RXN0-363|unclassified	4.4347958243
RXN0-366	4.4347958243
RXN0-366|unclassified	4.4347958243
RXN-10966	4.4338545639
RXN-10966|unclassified	4.4338545639
RXN-12819	4.4338545639
RXN-12819|unclassified	4.4338545639
RXN-12820	4.4338545639
RXN-12820|unclassified	4.4338545639
2.3.1.157-RXN	4.4197487039
2.3.1.157-RXN|unclassified	4.4197487039
GCVT-RXN	4.4152005272
GCVT-RXN|unclassified	4.4152005272
RXN-9935	4.4039980297
RXN-9935|unclassified	4.4039980297
RXN-8850	4.3541182542
RXN-8850|unclassified	4.3541182542
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	4.3508163876
GLUTAMATE-N-ACETYLTRANSFERASE-RXN|unclassified	4.3508163876
1.21.4.1-RXN	4.3374484561
1.21.4.1-RXN|unclassified	4.3374484561
PGLYCEROLTRANSI-RXN	4.3204697987
PGLYCEROLTRANSI-RXN|unclassified	4.3204697987
RXN-10604	4.3103448276
RXN-10604|unclassified	4.3103448276
RXN-12037	4.3103448276
RXN-12037|unclassified	4.3103448276
THYROXINE-DEIODINASE-RXN	4.3103448276
THYROXINE-DEIODINASE-RXN|unclassified	4.3103448276
RXN1G-4	4.2972329119
RXN1G-4|unclassified	4.2972329119
RXN-17127	4.2970068688
RXN-17127|unclassified	4.2970068688
RXN0-1141	4.2970068688
RXN0-1141|unclassified	4.2970068688
RXN0-5098	4.2970068688
RXN0-5098|unclassified	4.2970068688
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN	4.2685463257
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN|unclassified	4.2685463257
RXN-9990	4.2465727007
RXN-9990|unclassified	4.2465727007
3.6.3.42-RXN	4.2194092827
3.6.3.42-RXN|unclassified	4.2194092827
6PGLUCONOLACT-RXN	4.2092878022
6PGLUCONOLACT-RXN|unclassified	4.2092878022
GLUTATHIONE-PEROXIDASE-RXN	4.2041931491
GLUTATHIONE-PEROXIDASE-RXN|unclassified	4.2041931491
TREHALOSE6PSYN-RXN	4.1961255560
TREHALOSE6PSYN-RXN|unclassified	4.1961255560
DETHIOBIOTIN-SYN-RXN	4.1912573049
DETHIOBIOTIN-SYN-RXN|unclassified	4.1912573049
3.2.1.65-RXN	4.1893091319
3.2.1.65-RXN|unclassified	4.1893091319
RXN-16060	4.1608266334
RXN-16060|unclassified	4.1608266334
MALTOSE-PHOSPHORYLASE-RXN	4.1588220668
MALTOSE-PHOSPHORYLASE-RXN|unclassified	4.1588220668
RXN-13191	4.1493775934
RXN-13191|unclassified	4.1493775934
RXN-11833	4.1459566075
RXN-11833|unclassified	4.1459566075
O-SUCCINYLBENZOATE-COA-SYN-RXN	4.1397559146
O-SUCCINYLBENZOATE-COA-SYN-RXN|unclassified	4.1397559146
1.2.99.7-RXN	4.1353804141
1.2.99.7-RXN|unclassified	4.1353804141
ISOPROPANOL-DEHYDROGENASE-NADP+-RXN	4.1347649813
ISOPROPANOL-DEHYDROGENASE-NADP+-RXN|unclassified	4.1347649813
RXN-14149	4.1102963599
RXN-14149|unclassified	4.1102963599
ALDHDEHYDROG-RXN	4.1086462032
ALDHDEHYDROG-RXN|unclassified	4.1086462032
R222-RXN	4.1086462032
R222-RXN|unclassified	4.1086462032
RXN-10089	4.1086462032
RXN-10089|unclassified	4.1086462032
RXN-10715	4.1086462032
RXN-10715|unclassified	4.1086462032
RXN-10780	4.1086462032
RXN-10780|unclassified	4.1086462032
RXN-10912	4.1086462032
RXN-10912|unclassified	4.1086462032
RXN-10917	4.1086462032
RXN-10917|unclassified	4.1086462032
RXN-14224	4.1086462032
RXN-14224|unclassified	4.1086462032
RXN-14225	4.1086462032
RXN-14225|unclassified	4.1086462032
RXN-14280	4.1086462032
RXN-14280|unclassified	4.1086462032
RXN-16653	4.1086462032
RXN-16653|unclassified	4.1086462032
RXN-16654	4.1086462032
RXN-16654|unclassified	4.1086462032
RXN-16655	4.1086462032
RXN-16655|unclassified	4.1086462032
RXN-16656	4.1086462032
RXN-16656|unclassified	4.1086462032
RXN-17808	4.1086462032
RXN-17808|unclassified	4.1086462032
RXN-20649	4.1086462032
RXN-20649|unclassified	4.1086462032
RXN-3443	4.1086462032
RXN-3443|unclassified	4.1086462032
RXN-37	4.1086462032
RXN-37|unclassified	4.1086462032
RXN-4142	4.1086462032
RXN-4142|unclassified	4.1086462032
RXN66-3	4.1086462032
RXN66-3|unclassified	4.1086462032
RXN66-472	4.1086462032
RXN66-472|unclassified	4.1086462032
RXN66-476	4.1086462032
RXN66-476|unclassified	4.1086462032
RXN66-479	4.1086462032
RXN66-479|unclassified	4.1086462032
RXN6666-5	4.1086462032
RXN6666-5|unclassified	4.1086462032
RXN-11891	4.1031568774
RXN-11891|unclassified	4.1031568774
RXN-11892	4.1031568774
RXN-11892|unclassified	4.1031568774
RXN-15215	4.1031568774
RXN-15215|unclassified	4.1031568774
RXN-12345	4.0976816022
RXN-12345|unclassified	4.0976816022
5.3.1.23-RXN	4.0866176225
5.3.1.23-RXN|unclassified	4.0866176225
RXN-21315	4.0866176225
RXN-21315|unclassified	4.0866176225
GLYCERONE-KINASE-RXN	4.0816326531
GLYCERONE-KINASE-RXN|unclassified	4.0816326531
2-NITROPROPANE-DIOXYGENASE-RXN	4.0710727751
2-NITROPROPANE-DIOXYGENASE-RXN|unclassified	4.0710727751
RXN-16322	4.0710727751
RXN-16322|unclassified	4.0710727751
H2SOXIREDPYRO-RXN	4.0485829960
H2SOXIREDPYRO-RXN|unclassified	4.0485829960
RXN-8269	4.0485829960
RXN-8269|unclassified	4.0485829960
CREATINASE-RXN	4.0267540268
CREATINASE-RXN|unclassified	4.0267540268
NICOTINAMID-RXN	4.0247314484
NICOTINAMID-RXN|unclassified	4.0247314484
RNA-DIRECTED-RNA-POLYMERASE-RXN	4.0006509458
RNA-DIRECTED-RNA-POLYMERASE-RXN|unclassified	4.0006509458
2.7.7.39-RXN	3.9840128669
2.7.7.39-RXN|unclassified	3.9840128669
RXN-8992	3.9793949652
RXN-8992|unclassified	3.9793949652
DIHYDROOROTATE-DEHYDROGENASE-RXN	3.9754754697
DIHYDROOROTATE-DEHYDROGENASE-RXN|unclassified	3.9754754697
RXN0-6491	3.9754754697
RXN0-6491|unclassified	3.9754754697
RXN0-6554	3.9754754697
RXN0-6554|unclassified	3.9754754697
RXN-12463	3.9314605145
RXN-12463|unclassified	3.9314605145
3.2.1.70-RXN	3.9215686275
3.2.1.70-RXN|unclassified	3.9215686275
LXULRU5P-RXN	3.9136622391
LXULRU5P-RXN|unclassified	3.9136622391
RXN-15085	3.9088051133
RXN-15085|unclassified	3.9088051133
RXN-15158	3.9088051133
RXN-15158|unclassified	3.9088051133
RXN-15159	3.9088051133
RXN-15159|unclassified	3.9088051133
RXN-13179	3.8841741181
RXN-13179|unclassified	3.8841741181
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN	3.8777047665
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN|unclassified	3.8777047665
ALTRODEHYDRAT-RXN	3.8704505957
ALTRODEHYDRAT-RXN|unclassified	3.8704505957
RXN-10642	3.8612207552
RXN-10642|unclassified	3.8612207552
UROGENDECARBOX-RXN	3.8612207552
UROGENDECARBOX-RXN|unclassified	3.8612207552
3-OXOADIPATE-ENOL-LACTONASE-RXN	3.8002722249
3-OXOADIPATE-ENOL-LACTONASE-RXN|unclassified	3.8002722249
RXN-10083	3.8002722249
RXN-10083|unclassified	3.8002722249
RXN-12173	3.7909900547
RXN-12173|unclassified	3.7909900547
SUCCDIAMINOPIMDESUCC-RXN	3.7716446195
SUCCDIAMINOPIMDESUCC-RXN|unclassified	3.7716446195
LYSOPHOSPHOLIPASE-RXN	3.7653271647
LYSOPHOSPHOLIPASE-RXN|unclassified	3.7653271647
RXN-15035	3.7653271647
RXN-15035|unclassified	3.7653271647
RXN-16225	3.7653271647
RXN-16225|unclassified	3.7653271647
RXN-19311	3.7653271647
RXN-19311|unclassified	3.7653271647
RXN-19312	3.7653271647
RXN-19312|unclassified	3.7653271647
RXN-21069	3.7653271647
RXN-21069|unclassified	3.7653271647
3.4.19.11-RXN	3.7595550599
3.4.19.11-RXN|unclassified	3.7595550599
3.4.17.13-RXN	3.7415083557
3.4.17.13-RXN|unclassified	3.7415083557
RXN-16664	3.7415083557
RXN-16664|unclassified	3.7415083557
RXN0-5227	3.7415083557
RXN0-5227|unclassified	3.7415083557
PROPANEDIOL-DEHYDRATASE-RXN	3.7155469745
PROPANEDIOL-DEHYDRATASE-RXN|unclassified	3.7155469745
RXN-21079	3.7155469745
RXN-21079|unclassified	3.7155469745
3.6.3.40-RXN	3.7151041826
3.6.3.40-RXN|unclassified	3.7151041826
RXN-18028	3.7151041826
RXN-18028|unclassified	3.7151041826
RXN-18029	3.7151041826
RXN-18029|unclassified	3.7151041826
TRANS-RXN-314	3.7151041826
TRANS-RXN-314|unclassified	3.7151041826
RXN-8344	3.7115863787
RXN-8344|unclassified	3.7115863787
1.1.1.264-RXN	3.6630036630
1.1.1.264-RXN|unclassified	3.6630036630
L-IDONATE-2-DEHYDROGENASE-RXN	3.6630036630
L-IDONATE-2-DEHYDROGENASE-RXN|unclassified	3.6630036630
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	3.6620637427
PHOSPHATE-BUTYRYLTRANSFERASE-RXN|unclassified	3.6620637427
RXN-8766	3.6442235588
RXN-8766|unclassified	3.6442235588
RXN-11746	3.6101083032
RXN-11746|unclassified	3.6101083032
3.4.21.96-RXN	3.5891215563
3.4.21.96-RXN|unclassified	3.5891215563
URITRANS-RXN	3.5699154879
URITRANS-RXN|unclassified	3.5699154879
4.1.1.83-RXN	3.5624842872
4.1.1.83-RXN|unclassified	3.5624842872
RXN-20409	3.5624842872
RXN-20409|unclassified	3.5624842872
4.2.2.7-RXN	3.5584840625
4.2.2.7-RXN|unclassified	3.5584840625
UREIDOGLYCOLATE-LYASE-RXN	3.5531152869
UREIDOGLYCOLATE-LYASE-RXN|unclassified	3.5531152869
GTP-CYCLOHYDRO-II-RXN	3.5456784251
GTP-CYCLOHYDRO-II-RXN|unclassified	3.5456784251
3-OXOSTEROID-1-DEHYDROGENASE-RXN	3.5335689046
3-OXOSTEROID-1-DEHYDROGENASE-RXN|unclassified	3.5335689046
RXN-12690	3.5335689046
RXN-12690|unclassified	3.5335689046
RXN-12714	3.5335689046
RXN-12714|unclassified	3.5335689046
RXN-12741	3.5335689046
RXN-12741|unclassified	3.5335689046
RXN-21431	3.5335689046
RXN-21431|unclassified	3.5335689046
RXN-21484	3.5335689046
RXN-21484|unclassified	3.5335689046
3.1.4.1-RXN	3.5251609194
3.1.4.1-RXN|unclassified	3.5251609194
RXN-11023	3.5211267606
RXN-11023|unclassified	3.5211267606
RXN-8061	3.5211267606
RXN-8061|unclassified	3.5211267606
1.1.1.272-RXN	3.5010451782
1.1.1.272-RXN|unclassified	3.5010451782
RXN-13719	3.5010451782
RXN-13719|unclassified	3.5010451782
RXN-17525	3.5010451782
RXN-17525|unclassified	3.5010451782
VINYLACETYL-COA-DELTA-ISOMERASE-RXN	3.4802104432
VINYLACETYL-COA-DELTA-ISOMERASE-RXN|unclassified	3.4802104432
N-ACYLGLUCOSAMINE-2-EPIMERASE-RXN	3.4787516374
N-ACYLGLUCOSAMINE-2-EPIMERASE-RXN|unclassified	3.4787516374
R381-RXN	3.4787516374
R381-RXN|unclassified	3.4787516374
RXN-16006	3.4787516374
RXN-16006|unclassified	3.4787516374
GLY3KIN-RXN	3.4785721212
GLY3KIN-RXN|unclassified	3.4785721212
2.1.1.71-RXN	3.4782608696
2.1.1.71-RXN|unclassified	3.4782608696
RXN4FS-2	3.4782608696
RXN4FS-2|unclassified	3.4782608696
DEHYDOGLUCONOKINASE-RXN	3.4722222222
DEHYDOGLUCONOKINASE-RXN|unclassified	3.4722222222
DAPASYN-RXN	3.4692309170
DAPASYN-RXN|unclassified	3.4692309170
CEPHALOSPORIN-C-DEACETYLASE-RXN	3.4644355505
CEPHALOSPORIN-C-DEACETYLASE-RXN|unclassified	3.4644355505
3.2.1.78-RXN	3.4629772408
3.2.1.78-RXN|unclassified	3.4629772408
O-SUCCINYLBENZOATE-COA-LIG-RXN	3.4627982828
O-SUCCINYLBENZOATE-COA-LIG-RXN|unclassified	3.4627982828
D--TARTRATE-DEHYDRATASE-RXN	3.4493098583
D--TARTRATE-DEHYDRATASE-RXN|unclassified	3.4493098583
RXN-14459	3.4364261168
RXN-14459|unclassified	3.4364261168
CYCLOMALTODEXTRINASE-RXN	3.4306376197
CYCLOMALTODEXTRINASE-RXN|unclassified	3.4306376197
PHOSPHOKETOLASE-RXN	3.4147348935
PHOSPHOKETOLASE-RXN|unclassified	3.4147348935
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	3.3936651584
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN|unclassified	3.3936651584
RXN-9988	3.3783783784
RXN-9988|unclassified	3.3783783784
SAMDECARB-RXN	3.3780577253
SAMDECARB-RXN|unclassified	3.3780577253
ETHAMLY-RXN	3.3746474668
ETHAMLY-RXN|unclassified	3.3746474668
GLYCDEH-RXN	3.3644985810
GLYCDEH-RXN|unclassified	3.3644985810
RXN0-6377	3.3572534121
RXN0-6377|unclassified	3.3572534121
3.2.2.23-RXN	3.3454348235
3.2.2.23-RXN|unclassified	3.3454348235
RXN-18435	3.3454348235
RXN-18435|unclassified	3.3454348235
RXN-21266	3.3454348235
RXN-21266|unclassified	3.3454348235
RXN-19490	3.3304006880
RXN-19490|unclassified	3.3304006880
RXN0-1382	3.3304006880
RXN0-1382|unclassified	3.3304006880
MANNURONATE-REDUCTASE-RXN	3.3233386835
MANNURONATE-REDUCTASE-RXN|unclassified	3.3233386835
RXN-14559	3.3088370307
RXN-14559|unclassified	3.3088370307
RXN-12480	3.3062205704
RXN-12480|unclassified	3.3062205704
RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN	3.2997220445
RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN|unclassified	3.2997220445
TUBULIN-N-ACETYLTRANSFERASE-RXN	3.2976114745
TUBULIN-N-ACETYLTRANSFERASE-RXN|unclassified	3.2976114745
RXN-11867	3.2786885246
RXN-11867|unclassified	3.2786885246
3.1.1.23-RXN	3.2712711260
3.1.1.23-RXN|unclassified	3.2712711260
RXN-15088	3.2712711260
RXN-15088|unclassified	3.2712711260
RXN-15089	3.2712711260
RXN-15089|unclassified	3.2712711260
RXN-18935	3.2712711260
RXN-18935|unclassified	3.2712711260
L-RHAMNONATE-DEHYDRATASE-RXN	3.2689846416
L-RHAMNONATE-DEHYDRATASE-RXN|unclassified	3.2689846416
1.1.1.250-RXN	3.2679738562
1.1.1.250-RXN|unclassified	3.2679738562
GLYC3PDEHYDROG-RXN	3.2509591634
GLYC3PDEHYDROG-RXN|unclassified	3.2509591634
RXN-15740	3.2509591634
RXN-15740|unclassified	3.2509591634
RXN-15745	3.2509591634
RXN-15745|unclassified	3.2509591634
RXN-21405	3.2509591634
RXN-21405|unclassified	3.2509591634
RXN0-5258-Yeast	3.2509591634
RXN0-5258-Yeast|unclassified	3.2509591634
RXN0-5260	3.2509591634
RXN0-5260|unclassified	3.2509591634
TRE6PHYDRO-RXN	3.2467532468
TRE6PHYDRO-RXN|unclassified	3.2467532468
3.4.24.11-RXN	3.2288931141
3.4.24.11-RXN|unclassified	3.2288931141
RXN-6702	3.2199438301
RXN-6702|unclassified	3.2199438301
RXN-8060	3.2051282051
RXN-8060|unclassified	3.2051282051
PEPSYNTH-RXN	3.1974931245
PEPSYNTH-RXN|unclassified	3.1974931245
TEICHOICSYN4-RXN	3.1882698231
TEICHOICSYN4-RXN|unclassified	3.1882698231
VALINE-PYRUVATE-AMINOTRANSFER-RXN	3.1860122215
VALINE-PYRUVATE-AMINOTRANSFER-RXN|unclassified	3.1860122215
ACID-PHOSPHATASE-RXN	3.1570492732
ACID-PHOSPHATASE-RXN|unclassified	3.1570492732
CONIFERIN-BETA-GLUCOSIDASE-RXN	3.1152647975
CONIFERIN-BETA-GLUCOSIDASE-RXN|unclassified	3.1152647975
RXN-14533	3.1055900621
RXN-14533|unclassified	3.1055900621
RXN-14377	3.0865478354
RXN-14377|unclassified	3.0865478354
RXN-3962	3.0865478354
RXN-3962|unclassified	3.0865478354
RIBOSYLNICOTINAMIDE-KINASE-RXN	3.0769230769
RIBOSYLNICOTINAMIDE-KINASE-RXN|unclassified	3.0769230769
DIAMINOPIMDECARB-RXN	3.0599867405
DIAMINOPIMDECARB-RXN|unclassified	3.0599867405
2.7.8.6-RXN	3.0564116933
2.7.8.6-RXN|unclassified	3.0564116933
PHOSPHASERSYN-RXN	3.0433051914
PHOSPHASERSYN-RXN|unclassified	3.0433051914
1.15.1.2-RXN	3.0303030303
1.15.1.2-RXN|unclassified	3.0303030303
3.1.2.14-RXN	3.0177514793
3.1.2.14-RXN|unclassified	3.0177514793
RXN-10727	3.0177514793
RXN-10727|unclassified	3.0177514793
RXN-12973	3.0177514793
RXN-12973|unclassified	3.0177514793
RXN-13011	3.0177514793
RXN-13011|unclassified	3.0177514793
RXN-17108	3.0177514793
RXN-17108|unclassified	3.0177514793
RXN-21638	3.0177514793
RXN-21638|unclassified	3.0177514793
RXN-21675	3.0177514793
RXN-21675|unclassified	3.0177514793
RXN-21706	3.0177514793
RXN-21706|unclassified	3.0177514793
RXN-21714	3.0177514793
RXN-21714|unclassified	3.0177514793
RXN-21715	3.0177514793
RXN-21715|unclassified	3.0177514793
RXN-21716	3.0177514793
RXN-21716|unclassified	3.0177514793
RXN-7902	3.0177514793
RXN-7902|unclassified	3.0177514793
RXN-9548	3.0177514793
RXN-9548|unclassified	3.0177514793
RXN-9549	3.0177514793
RXN-9549|unclassified	3.0177514793
RXN-9550	3.0177514793
RXN-9550|unclassified	3.0177514793
RXN-9551	3.0177514793
RXN-9551|unclassified	3.0177514793
RXN-9555	3.0177514793
RXN-9555|unclassified	3.0177514793
RXN66-643	3.0177514793
RXN66-643|unclassified	3.0177514793
RXN-8891	3.0059127405
RXN-8891|unclassified	3.0059127405
3.1.31.1-RXN	2.9940119760
3.1.31.1-RXN|unclassified	2.9940119760
RXN0-5038	2.9872530146
RXN0-5038|unclassified	2.9872530146
3.5.4.30-RXN	2.9761904762
3.5.4.30-RXN|unclassified	2.9761904762
DCTP-DEAM-RXN	2.9761904762
DCTP-DEAM-RXN|unclassified	2.9761904762
RXN-14118	2.9761904762
RXN-14118|unclassified	2.9761904762
3.4.22.8-RXN	2.9627130551
3.4.22.8-RXN|unclassified	2.9627130551
2.1.1.133-RXN	2.9596671523
2.1.1.133-RXN|unclassified	2.9596671523
2.4.1.211-RXN	2.9347802683
2.4.1.211-RXN|unclassified	2.9347802683
RXN-11576	2.9239766082
RXN-11576|unclassified	2.9239766082
2.7.7.13-RXN	2.9215269461
2.7.7.13-RXN|unclassified	2.9215269461
RXN-11363	2.8946308933
RXN-11363|unclassified	2.8946308933
LIPIDXSYNTHESIS-RXN	2.8903907040
LIPIDXSYNTHESIS-RXN|unclassified	2.8903907040
RXN-20786	2.8903907040
RXN-20786|unclassified	2.8903907040
2.5.1.42-RXN	2.8848593761
2.5.1.42-RXN|unclassified	2.8848593761
2.1.1.74-RXN	2.8690495272
2.1.1.74-RXN|unclassified	2.8690495272
GLYCEROL-DEHYDROGENASE-ACCEPTOR-RXN	2.8653295129
GLYCEROL-DEHYDROGENASE-ACCEPTOR-RXN|unclassified	2.8653295129
2.5.1.39-RXN	2.8625132867
2.5.1.39-RXN|unclassified	2.8625132867
4OHBENZOATE-OCTAPRENYLTRANSFER-RXN	2.8625132867
4OHBENZOATE-OCTAPRENYLTRANSFER-RXN|unclassified	2.8625132867
RXN-11368	2.8625132867
RXN-11368|unclassified	2.8625132867
RXN-14291	2.8625132867
RXN-14291|unclassified	2.8625132867
RXN-9003	2.8625132867
RXN-9003|unclassified	2.8625132867
RXN-9222	2.8625132867
RXN-9222|unclassified	2.8625132867
RXN-9230	2.8625132867
RXN-9230|unclassified	2.8625132867
ORNDECARBOX-RXN	2.8558020853
ORNDECARBOX-RXN|unclassified	2.8558020853
ACETYLSYNCLTH-RXN	2.8538837924
ACETYLSYNCLTH-RXN|unclassified	2.8538837924
GLU6PDEHYDROG-RXN	2.8528448671
GLU6PDEHYDROG-RXN|unclassified	2.8528448671
RXN-16819	2.8383413619
RXN-16819|unclassified	2.8383413619
1.3.99.15-RXN	2.8033931469
1.3.99.15-RXN|unclassified	2.8033931469
LEGHEMOGLOBIN-REDUCTASE-RXN	2.7991668963
LEGHEMOGLOBIN-REDUCTASE-RXN|unclassified	2.7991668963
RXN-15952	2.7945612881
RXN-15952|unclassified	2.7945612881
RXN-8769	2.7892660941
RXN-8769|unclassified	2.7892660941
RXN-16745	2.7700831025
RXN-16745|unclassified	2.7700831025
RXN0-6731	2.7550770644
RXN0-6731|unclassified	2.7550770644
CYCLOHEXADIENYL-DEHYDROGENASE-RXN	2.7424924093
CYCLOHEXADIENYL-DEHYDROGENASE-RXN|unclassified	2.7424924093
PREPHENATEDEHYDROG-RXN	2.7424924093
PREPHENATEDEHYDROG-RXN|unclassified	2.7424924093
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	2.7371854196
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN|unclassified	2.7371854196
3.4.11.24-RXN	2.7205150198
3.4.11.24-RXN|unclassified	2.7205150198
ATP-ADENYLYLTRANSFERASE-RXN	2.7100271003
ATP-ADENYLYLTRANSFERASE-RXN|unclassified	2.7100271003
2.4.1.161-RXN	2.6916791447
2.4.1.161-RXN|unclassified	2.6916791447
RXN0-7020	2.6657575167
RXN0-7020|unclassified	2.6657575167
CDPDIGLYPYPHOSPHA-RXN	2.6595744681
CDPDIGLYPYPHOSPHA-RXN|unclassified	2.6595744681
NADPH-DEHYDROGENASE-RXN	2.6460463399
NADPH-DEHYDROGENASE-RXN|unclassified	2.6460463399
RNA-POLYMERASE-SUBUNIT-KINASE-RXN	2.6455026455
RNA-POLYMERASE-SUBUNIT-KINASE-RXN|unclassified	2.6455026455
MCPMETEST-RXN	2.6438938808
MCPMETEST-RXN|unclassified	2.6438938808
RXN0-7316	2.6385224274
RXN0-7316|unclassified	2.6385224274
CHITIN-DEACETYLASE-RXN	2.6352107908
CHITIN-DEACETYLASE-RXN|unclassified	2.6352107908
RXN-12238	2.6333399210
RXN-12238|unclassified	2.6333399210
ALDEHYDE-REDUCTASE-RXN	2.6295920677
ALDEHYDE-REDUCTASE-RXN|unclassified	2.6295920677
RXN-12078	2.6295920677
RXN-12078|unclassified	2.6295920677
RXN-14102	2.6295920677
RXN-14102|unclassified	2.6295920677
RXN-8772	2.6295920677
RXN-8772|unclassified	2.6295920677
1.1.1.215-RXN	2.6109660574
1.1.1.215-RXN|unclassified	2.6109660574
RXN-12462	2.6109660574
RXN-12462|unclassified	2.6109660574
3.4.24.55-RXN	2.5969632545
3.4.24.55-RXN|unclassified	2.5969632545
RXN-8764	2.5840978593
RXN-8764|unclassified	2.5840978593
RXN-9998	2.5830381052
RXN-9998|unclassified	2.5830381052
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	2.5773195876
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN|unclassified	2.5773195876
RXN-11754	2.5773195876
RXN-11754|unclassified	2.5773195876
RXN-14116	2.5773195876
RXN-14116|unclassified	2.5773195876
RXN-9227	2.5773195876
RXN-9227|unclassified	2.5773195876
RXN-9235	2.5773195876
RXN-9235|unclassified	2.5773195876
RXN-9242	2.5773195876
RXN-9242|unclassified	2.5773195876
RXN3O-54	2.5773195876
RXN3O-54|unclassified	2.5773195876
RXN-15180	2.5649369888
RXN-15180|unclassified	2.5649369888
TRANS-RXN-168	2.5649369888
TRANS-RXN-168|unclassified	2.5649369888
ACETOACETATE--COA-LIGASE-RXN	2.5417312526
ACETOACETATE--COA-LIGASE-RXN|unclassified	2.5417312526
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	2.5380710660
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN|unclassified	2.5380710660
3.5.1.91-RXN	2.5269227625
3.5.1.91-RXN|unclassified	2.5269227625
RXN-21418	2.5269227625
RXN-21418|unclassified	2.5269227625
3.4.24.15-RXN	2.4954387800
3.4.24.15-RXN|unclassified	2.4954387800
PHENDEHYD-RXN	2.4925194848
PHENDEHYD-RXN|unclassified	2.4925194848
HYDROXYPYRUVATE-REDUCTASE-RXN	2.4877932713
HYDROXYPYRUVATE-REDUCTASE-RXN|unclassified	2.4877932713
3.4.14.4-RXN	2.4841965880
3.4.14.4-RXN|unclassified	2.4841965880
GLUTATHIONE-SYN-RXN	2.4828675447
GLUTATHIONE-SYN-RXN|unclassified	2.4828675447
RXN-20401	2.4828675447
RXN-20401|unclassified	2.4828675447
RXN-20407	2.4828675447
RXN-20407|unclassified	2.4828675447
RXN-9092	2.4813895782
RXN-9092|unclassified	2.4813895782
FOLYLPOLYGLUTAMATESYNTH-RXN	2.4667340486
FOLYLPOLYGLUTAMATESYNTH-RXN|unclassified	2.4667340486
FORMYLTHFGLUSYNTH-RXN	2.4667340486
FORMYLTHFGLUSYNTH-RXN|unclassified	2.4667340486
RXN-6341	2.4667340486
RXN-6341|unclassified	2.4667340486
RXN0-2921	2.4667340486
RXN0-2921|unclassified	2.4667340486
3.1.26.8-RXN	2.4630541872
3.1.26.8-RXN|unclassified	2.4630541872
3.2.1.74-RXN	2.4630541872
3.2.1.74-RXN|unclassified	2.4630541872
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN	2.4630541872
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN|unclassified	2.4630541872
RXN-12366	2.4558611097
RXN-12366|unclassified	2.4558611097
RXN-12367	2.4558611097
RXN-12367|unclassified	2.4558611097
RXN0-2001	2.4558611097
RXN0-2001|unclassified	2.4558611097
SARCOX-RXN	2.4471985811
SARCOX-RXN|unclassified	2.4471985811
3.2.1.131-RXN	2.4446389217
3.2.1.131-RXN|unclassified	2.4446389217
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN	2.4406025515
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN|unclassified	2.4406025515
ORNITHINE-GLU-AMINOTRANSFERASE-RXN	2.4406025515
