# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947175_1
UniClust90_41415-DHDHOAMB_01596	57.5139387491
UniClust90_41415-DHDHOAMB_01596|unclassified	57.5139387491
UniRef90_A0A1Q6HZF8	57.5001991555
UniRef90_A0A1Q6HZF8|unclassified	57.5001991555
UniClust90_15253-KJEILPKA_01424	57.4039694590
UniClust90_15253-KJEILPKA_01424|unclassified	57.4039694590
UniClust90_40030-KDFLGDOF_01801	57.4039694590
UniClust90_40030-KDFLGDOF_01801|unclassified	57.4039694590
UniRef90_UNK15253-KJEILPKA_01424	57.4039694590
UniRef90_UNK15253-KJEILPKA_01424|unclassified	57.4039694590
UniRef90_A0A174ZM44	57.3493516273
UniRef90_A0A174ZM44|unclassified	57.3493516273
UniRef90_A0A174M006	57.3491423630
UniRef90_A0A174M006|unclassified	57.3491423630
UniRef90_A0A1C5PXN4	57.3491423630
UniRef90_A0A1C5PXN4|unclassified	57.3491423630
UniClust90_27917-NPAEAAEL_03335	57.3173700840
UniClust90_27917-NPAEAAEL_03335|unclassified	57.3173700840
UniRef90_A0A3E4GA28	57.2971841851
UniRef90_A0A3E4GA28|unclassified	57.2971841851
UniClust90_40369-INIHJILM_00038	57.2591726430
UniClust90_40369-INIHJILM_00038|unclassified	57.2591726430
UniRef90_A0A174P468	57.2398017675
UniRef90_A0A174P468|unclassified	57.2398017675
UniClust90_14372-KEMLKFEG_01875	57.1852876705
UniClust90_14372-KEMLKFEG_01875|unclassified	57.1852876705
UniClust90_98416-PAPIEPJB_01682	57.1852876705
UniClust90_98416-PAPIEPJB_01682|unclassified	57.1852876705
UniRef90_UNK1835-APOMHMEL_02408	57.1308773112
UniRef90_UNK1835-APOMHMEL_02408|unclassified	57.1308773112
UniRef90_P53638	57.0792612215
UniRef90_P53638|unclassified	57.0792612215
UniClust90_37299-DBGIBEGD_00692	57.0765703936
UniClust90_37299-DBGIBEGD_00692|unclassified	57.0765703936
UniRef90_A0A0T9X2K5	57.0729026597
UniRef90_A0A0T9X2K5|unclassified	57.0729026597
UniRef90_A0A174PRD2	57.0293677199
UniRef90_A0A174PRD2|unclassified	57.0293677199
UniClust90_4044-IBCHCBBL_00863	57.0223666231
UniClust90_4044-IBCHCBBL_00863|unclassified	57.0223666231
UniRef90_A0A139KMR8	57.0223666231
UniRef90_A0A139KMR8|unclassified	57.0223666231
UniRef90_A0A1S8TA87	57.0223666231
UniRef90_A0A1S8TA87|unclassified	57.0223666231
UniRef90_C5EKI9	57.0223666231
UniRef90_C5EKI9|unclassified	57.0223666231
UniRef90_UNK15084-OGFLJMJB_01109	56.9869929465
UniRef90_UNK15084-OGFLJMJB_01109|unclassified	56.9869929465
UniRef90_A0A2D9B997	56.9636418295
UniRef90_A0A2D9B997|unclassified	56.9636418295
UniClust90_92796-OADDGOJF_02057	56.9177353117
UniClust90_92796-OADDGOJF_02057|unclassified	56.9177353117
UniRef90_A0A0Q1B873	56.9142673498
UniRef90_A0A0Q1B873|unclassified	56.9142673498
UniClust90_4757-HBDNGKNG_04584	56.8930516401
UniClust90_4757-HBDNGKNG_04584|unclassified	56.8930516401
UniRef90_E4M8N1	56.8843480282
UniRef90_E4M8N1|unclassified	56.8843480282
UniClust90_27789-PFALEEGP_04430	56.8603712633
UniClust90_27789-PFALEEGP_04430|unclassified	56.8603712633
UniClust90_84596-DJHBGGGK_03489	56.8603712633
UniClust90_84596-DJHBGGGK_03489|unclassified	56.8603712633
UniRef90_A0A173SCU4	56.8603712633
UniRef90_A0A173SCU4|unclassified	56.8603712633
UniRef90_A0A174HCI0	56.8065771562
UniRef90_A0A174HCI0|unclassified	56.8065771562
UniRef90_A0A396TJ18	56.7796364548
UniRef90_A0A396TJ18|unclassified	56.7796364548
UniClust90_1670-PBIBFJNM_00729	56.7528847392
UniClust90_1670-PBIBFJNM_00729|unclassified	56.7528847392
UniRef90_A0A1V6C1Z3	56.7528847392
UniRef90_A0A1V6C1Z3|unclassified	56.7528847392
UniClust90_71712-JALOGOMH_01305	56.6992937243
UniClust90_71712-JALOGOMH_01305|unclassified	56.6992937243
UniRef90_A0A0P0M2V6	56.6992937243
UniRef90_A0A0P0M2V6|unclassified	56.6992937243
UniClust90_37293-BAIPOLFN_01625	56.6458038246
UniClust90_37293-BAIPOLFN_01625|unclassified	56.6458038246
UniRef90_B3JMU1	56.6458038246
UniRef90_B3JMU1|unclassified	56.6458038246
UniClust90_14891-GBLJNJJB_00741	56.6382696267
UniClust90_14891-GBLJNJJB_00741|unclassified	56.6382696267
UniRef90_Q8A5G4	56.6251723313
UniRef90_Q8A5G4|unclassified	56.6251723313
UniClust90_43659-NFJFNOAC_01343	56.6249227017
UniClust90_43659-NFJFNOAC_01343|unclassified	56.6249227017
UniRef90_A0A377D0C7	56.5838927787
UniRef90_A0A377D0C7|unclassified	56.5838927787
UniClust90_59451-MNGIBBAF_00056	56.5391262279
UniClust90_59451-MNGIBBAF_00056|unclassified	56.5391262279
UniClust90_59844-HJOHBACA_01741	56.5391262279
UniClust90_59844-HJOHBACA_01741|unclassified	56.5391262279
UniClust90_94706-JHHFHHOI_00188	56.5391262279
UniClust90_94706-JHHFHHOI_00188|unclassified	56.5391262279
UniRef90_A0A173V6Z4	56.5391262279
UniRef90_A0A173V6Z4|unclassified	56.5391262279
UniRef90_A0A174HSX1	56.4859379624
UniRef90_A0A174HSX1|unclassified	56.4859379624
UniRef90_C9CN10	56.4859379624
UniRef90_C9CN10|unclassified	56.4859379624
UniRef90_A0A174CR65	56.3798610836
UniRef90_A0A174CR65|unclassified	56.3798610836
UniRef90_UNK31278-POOPKHPE_04210	56.3798610836
UniRef90_UNK31278-POOPKHPE_04210|unclassified	56.3798610836
UniClust90_35716-MCFBAMDF_01479	56.3673945743
UniClust90_35716-MCFBAMDF_01479|unclassified	56.3673945743
UniRef90_Q8A8M0	56.3660873037
UniRef90_Q8A8M0|unclassified	56.3660873037
UniRef90_A0A3R4AQP4	56.3584442534
UniRef90_A0A3R4AQP4|unclassified	56.3584442534
UniClust90_42232-DGGMJIOI_02168	56.3269719081
UniClust90_42232-DGGMJIOI_02168|unclassified	56.3269719081
UniClust90_2133-LFFFJCBO_00508	56.2741818689
UniClust90_2133-LFFFJCBO_00508|unclassified	56.2741818689
UniRef90_F6BCL8	56.2741818689
UniRef90_F6BCL8|unclassified	56.2741818689
UniClust90_15191-HAGDBJDH_01275	56.2214906873
UniClust90_15191-HAGDBJDH_01275|unclassified	56.2214906873
UniRef90_A0A3A9I7G5	56.2214906873
UniRef90_A0A3A9I7G5|unclassified	56.2214906873
UniClust90_35892-JJNCIEPA_00436	56.1688980861
UniClust90_35892-JJNCIEPA_00436|unclassified	56.1688980861
UniClust90_90825-NCHNKFMO_01068	56.1164037889
UniClust90_90825-NCHNKFMO_01068|unclassified	56.1164037889
UniRef90_A0A173UGX2	56.1164037889
UniRef90_A0A173UGX2|unclassified	56.1164037889
UniRef90_A0A174FH78	56.0951471056
UniRef90_A0A174FH78|unclassified	56.0951471056
UniRef90_Q64SQ6	56.0822985903
UniRef90_Q64SQ6|unclassified	56.0822985903
UniClust90_41410-BEHNKFIJ_01018	56.0766767652
UniClust90_41410-BEHNKFIJ_01018|unclassified	56.0766767652
UniRef90_A0A1E3AFQ3	56.0640075201
UniRef90_A0A1E3AFQ3|unclassified	56.0640075201
UniRef90_A0A143XXJ0	56.0227726859
UniRef90_A0A143XXJ0|unclassified	56.0227726859
UniClust90_48200-BPLHEPHG_00085	56.0182686385
UniClust90_48200-BPLHEPHG_00085|unclassified	56.0182686385
UniRef90_UPI000FE177F0	56.0117090057
UniRef90_UPI000FE177F0|unclassified	56.0117090057
UniRef90_A0A0P0ETI2	55.9595079721
UniRef90_A0A0P0ETI2|unclassified	55.9595079721
UniRef90_A0A0P0FA75	55.9074041472
UniRef90_A0A0P0FA75|unclassified	55.9074041472
UniClust90_41409-DPMANMCD_02234	55.8767204689
UniClust90_41409-DPMANMCD_02234|unclassified	55.8767204689
UniRef90_A0A0H3IY92	55.8553972596
UniRef90_A0A0H3IY92|unclassified	55.8553972596
UniRef90_A0A0K6BUE2	55.8553972596
UniRef90_A0A0K6BUE2|unclassified	55.8553972596
UniClust90_1931-BEPAEGLM_00940	55.8034870391
UniClust90_1931-BEPAEGLM_00940|unclassified	55.8034870391
UniRef90_A0A173W480	55.8034870391
UniRef90_A0A173W480|unclassified	55.8034870391
UniRef90_A0A447MT45	55.8034870391
UniRef90_A0A447MT45|unclassified	55.8034870391
UniRef90_R6AKE2	55.8034870391
UniRef90_R6AKE2|unclassified	55.8034870391
UniRef90_A0A173S795	55.6999555233
UniRef90_A0A173S795|unclassified	55.6999555233
UniRef90_A0A175A6G4	55.6999555233
UniRef90_A0A175A6G4|unclassified	55.6999555233
UniRef90_A0A257M4F8	55.6999555233
UniRef90_A0A257M4F8|unclassified	55.6999555233
UniRef90_A0A352CQM6	55.6999555233
UniRef90_A0A352CQM6|unclassified	55.6999555233
UniRef90_K1TNY4	55.6935257738
UniRef90_K1TNY4|unclassified	55.6935257738
UniClust90_41609-DLLIGBPH_01812	55.6483336924
UniClust90_41609-DLLIGBPH_01812|unclassified	55.6483336924
UniRef90_A0A397WKW8	55.6483336924
UniRef90_A0A397WKW8|unclassified	55.6483336924
UniRef90_R6RSA8	55.6483336924
UniRef90_R6RSA8|unclassified	55.6483336924
UniRef90_A0A0P0GMJ0	55.5968074575
UniRef90_A0A0P0GMJ0|unclassified	55.5968074575
UniRef90_A0A3R2J5H5	55.5968074575
UniRef90_A0A3R2J5H5|unclassified	55.5968074575
UniRef90_K1SJJ6	55.5968074575
UniRef90_K1SJJ6|unclassified	55.5968074575
UniClust90_15377-OJAAJAHL_00978	55.5453765533
UniClust90_15377-OJAAJAHL_00978|unclassified	55.5453765533
UniClust90_40065-ONLCJGNB_01177	55.5453765533
UniClust90_40065-ONLCJGNB_01177|unclassified	55.5453765533
UniClust90_41480-DOENBFIA_01722	55.5453765533
UniClust90_41480-DOENBFIA_01722|unclassified	55.5453765533
UniRef90_A0A3D4G729	55.5453765533
UniRef90_A0A3D4G729|unclassified	55.5453765533
UniRef90_Q8A5W4	55.5118212870
UniRef90_Q8A5W4|unclassified	55.5118212870
UniClust90_14906-KNBICPDK_00653	55.5057655770
UniClust90_14906-KNBICPDK_00653|unclassified	55.5057655770
UniClust90_41718-GEJHFMKK_02296	55.5031794034
UniClust90_41718-GEJHFMKK_02296|unclassified	55.5031794034
UniClust90_35682-PAEBNLGE_00794	55.4614529866
UniClust90_35682-PAEBNLGE_00794|unclassified	55.4614529866
UniClust90_4870-GACHNEJI_00471	55.4427996806
UniClust90_4870-GACHNEJI_00471|unclassified	55.4427996806
UniRef90_A0A3D5KHQ1	55.4427996806
UniRef90_A0A3D5KHQ1|unclassified	55.4427996806
UniRef90_A0A3S4R1D6	55.4093874354
UniRef90_A0A3S4R1D6|unclassified	55.4093874354
UniRef90_D4IJ32	55.3916531864
UniRef90_D4IJ32|unclassified	55.3916531864
UniClust90_43011-BGALEHJH_00083	55.3903054910
UniClust90_43011-BGALEHJH_00083|unclassified	55.3903054910
UniRef90_A0A108TAQ4	55.3406009715
UniRef90_A0A108TAQ4|unclassified	55.3406009715
UniRef90_A0A239SW46	55.3406009715
UniRef90_A0A239SW46|unclassified	55.3406009715
UniRef90_A0A2X1NQK6	55.2896427754
UniRef90_A0A2X1NQK6|unclassified	55.2896427754
UniRef90_A0A139K6U1	55.2896427754
UniRef90_A0A139K6U1|unclassified	55.2896427754
UniRef90_A0A1Y4BAH7	55.2896427754
UniRef90_A0A1Y4BAH7|unclassified	55.2896427754
UniRef90_A0A1V5KY13	55.2387783386
UniRef90_A0A1V5KY13|unclassified	55.2387783386
UniRef90_I3YHV7	55.2387783386
UniRef90_I3YHV7|unclassified	55.2387783386
UniRef90_UNK103622-MHJMGLDF_04241	55.2316046270
UniRef90_UNK103622-MHJMGLDF_04241|unclassified	55.2316046270
UniClust90_1458-FAEANKLO_01406	55.2016177435
UniClust90_1458-FAEANKLO_01406|unclassified	55.2016177435
UniRef90_A0A3M2DMH0	55.1977135012
UniRef90_A0A3M2DMH0|unclassified	55.1977135012
UniClust90_9197-DJLGMFCG_02334	55.1880074026
UniClust90_9197-DJLGMFCG_02334|unclassified	55.1880074026
UniRef90_A0A174C591	55.1880074026
UniRef90_A0A174C591|unclassified	55.1880074026
UniRef90_A0A351DMN9	55.1880074026
UniRef90_A0A351DMN9|unclassified	55.1880074026
UniRef90_I3YHW3	55.1880074026
UniRef90_I3YHW3|unclassified	55.1880074026
UniRef90_D1PPV9	55.1741933716
UniRef90_D1PPV9|unclassified	55.1741933716
UniRef90_A0A3D3RXY5	55.1720085635
UniRef90_A0A3D3RXY5|unclassified	55.1720085635
UniRef90_A0A0Y1CRX2	55.1373297099
UniRef90_A0A0Y1CRX2|unclassified	55.1373297099
UniClust90_1897-KKBODGCD_01969	55.1373297099
UniClust90_1897-KKBODGCD_01969|unclassified	55.1373297099
UniClust90_95325-IAMBBAMF_00759	55.0867450037
UniClust90_95325-IAMBBAMF_00759|unclassified	55.0867450037
UniRef90_B2UPL0	55.0867450037
UniRef90_B2UPL0|unclassified	55.0867450037
UniClust90_43479-BHADPJHA_01297	55.0848540677
UniClust90_43479-BHADPJHA_01297|unclassified	55.0848540677
UniRef90_R6CGB9	55.0362530285
UniRef90_R6CGB9|unclassified	55.0362530285
UniClust90_35478-FKLFAKLJ_00617	55.0144400359
UniClust90_35478-FKLFAKLJ_00617|unclassified	55.0144400359
UniClust90_15004-GHCJGEJG_02199	54.9858535294
UniClust90_15004-GHCJGEJG_02199|unclassified	54.9858535294
UniRef90_K6B8L0	54.9858535294
UniRef90_K6B8L0|unclassified	54.9858535294
UniClust90_1964-OGHOELPK_00154	54.9743081418
UniClust90_1964-OGHOELPK_00154|unclassified	54.9743081418
UniClust90_4329-LNHCDGJJ_00427	54.8853309452
UniClust90_4329-LNHCDGJJ_00427|unclassified	54.8853309452
UniRef90_A0A173XNJ1	54.8626724366
UniRef90_A0A173XNJ1|unclassified	54.8626724366
UniClust90_7522-LMGNBDDA_00326	54.8352073553
UniClust90_7522-LMGNBDDA_00326|unclassified	54.8352073553
UniRef90_A0A174W115	54.8352073553
UniRef90_A0A174W115|unclassified	54.8352073553
UniRef90_A9U7V1	54.8352073553
UniRef90_A9U7V1|unclassified	54.8352073553
UniRef90_A0A173VJJ8	54.7851752318
UniRef90_A0A173VJJ8|unclassified	54.7851752318
UniRef90_UNK14773-POAPCHMG_00788	54.7851752318
UniRef90_UNK14773-POAPCHMG_00788|unclassified	54.7851752318
UniClust90_95258-NENIFACJ_00669	54.7789059793
UniClust90_95258-NENIFACJ_00669|unclassified	54.7789059793
UniRef90_UNK15065-LCPJPNOJ_01545	54.7458811978
UniRef90_UNK15065-LCPJPNOJ_01545|unclassified	54.7458811978
UniClust90_43519-EBHCMMHB_01644	54.7368717790
UniClust90_43519-EBHCMMHB_01644|unclassified	54.7368717790
UniRef90_UNK63186-BDEDNOID_02232	54.7368717790
UniRef90_UNK63186-BDEDNOID_02232|unclassified	54.7368717790
UniClust90_4861-PKDJCBOB_02233	54.7323146579
UniClust90_4861-PKDJCBOB_02233|unclassified	54.7323146579
UniRef90_A0A1C6JH33	54.7110247504
UniRef90_A0A1C6JH33|unclassified	54.7110247504
UniClust90_15074-FKDLBDGJ_01583	54.6853843844
UniClust90_15074-FKDLBDGJ_01583|unclassified	54.6853843844
UniClust90_39905-JKDEDFHO_01510	54.6853843844
UniClust90_39905-JKDEDFHO_01510|unclassified	54.6853843844
UniClust90_40051-MGKHDEAK_00640	54.6853843844
UniClust90_40051-MGKHDEAK_00640|unclassified	54.6853843844
UniRef90_A0A174KD96	54.6853843844
UniRef90_A0A174KD96|unclassified	54.6853843844
UniRef90_F5X1A0	54.6819024292
UniRef90_F5X1A0|unclassified	54.6819024292
UniClust90_15078-OKAKALKN_02334	54.6754268866
UniClust90_15078-OKAKALKN_02334|unclassified	54.6754268866
UniRef90_D4KBL3	54.6356251629
UniRef90_D4KBL3|unclassified	54.6356251629
UniRef90_Q8A800	54.6356251629
UniRef90_Q8A800|unclassified	54.6356251629
UniClust90_60597-PNFPLBFA_02390	54.6048801098
UniClust90_60597-PNFPLBFA_02390|unclassified	54.6048801098
UniClust90_9344-CBLALFGH_00751	54.5859564128
UniClust90_9344-CBLALFGH_00751|unclassified	54.5859564128
UniRef90_A0A174TB05	54.5859564128
UniRef90_A0A174TB05|unclassified	54.5859564128
UniRef90_A0A1Q9J6P0	54.5859564128
UniRef90_A0A1Q9J6P0|unclassified	54.5859564128
UniClust90_4770-MADKNFEC_01511	54.5363778874
UniClust90_4770-MADKNFEC_01511|unclassified	54.5363778874
UniRef90_A0A1C6AIY8	54.5363778874
UniRef90_A0A1C6AIY8|unclassified	54.5363778874
UniRef90_R5GJJ2	54.5274877221
UniRef90_R5GJJ2|unclassified	54.5274877221
UniClust90_14912-PCLBPKFK_01968	54.4868893413
UniClust90_14912-PCLBPKFK_01968|unclassified	54.4868893413
UniRef90_A0A076IYK8	54.4714230199
UniRef90_A0A076IYK8|unclassified	54.4714230199
UniClust90_35823-IOHDPHEA_00807	54.4465616910
UniClust90_35823-IOHDPHEA_00807|unclassified	54.4465616910
UniClust90_15273-DIGELJPF_00136	54.4374905295
UniClust90_15273-DIGELJPF_00136|unclassified	54.4374905295
UniRef90_A0A3D2YH36	54.4374905295
UniRef90_A0A3D2YH36|unclassified	54.4374905295
UniClust90_15051-NKGBJEPA_01252	54.4165849050
UniClust90_15051-NKGBJEPA_01252|unclassified	54.4165849050
UniRef90_A0A174SZ84	54.4051546975
UniRef90_A0A174SZ84|unclassified	54.4051546975
UniRef90_A0A173RQK1	54.4001407224
UniRef90_A0A173RQK1|unclassified	54.4001407224
UniClust90_37288-PHDOELAD_01482	54.3881812084
UniClust90_37288-PHDOELAD_01482|unclassified	54.3881812084
UniClust90_1930-PJLCNPOK_02585	54.3347633077
UniClust90_1930-PJLCNPOK_02585|unclassified	54.3347633077
UniRef90_A0A0P0GSI5	54.2898300670
UniRef90_A0A0P0GSI5|unclassified	54.2898300670
UniRef90_A0A372X059	54.2898300670
UniRef90_A0A372X059|unclassified	54.2898300670
UniRef90_D4MZM8	54.2826870973
UniRef90_D4MZM8|unclassified	54.2826870973
UniRef90_A0A1S8P5J5	54.2696748323
UniRef90_A0A1S8P5J5|unclassified	54.2696748323
UniRef90_P28905	54.2321462772
UniRef90_P28905|unclassified	54.2321462772
UniClust90_40192-HCAOLOAN_01594	54.1919579932
UniClust90_40192-HCAOLOAN_01594|unclassified	54.1919579932
UniRef90_A0A416ENW9	54.1429684888
UniRef90_A0A416ENW9|unclassified	54.1429684888
UniClust90_29858-DGDCEOII_00123	54.0941910397
UniClust90_29858-DGDCEOII_00123|unclassified	54.0941910397
UniRef90_A0A316PSC5	54.0941910397
UniRef90_A0A316PSC5|unclassified	54.0941910397
UniClust90_1876-MBCEGPHK_04515	54.0455013988
UniClust90_1876-MBCEGPHK_04515|unclassified	54.0455013988
UniRef90_A0A3D6A977	54.0455013988
UniRef90_A0A3D6A977|unclassified	54.0455013988
UniRef90_A0A173XLF8	53.9968993292
UniRef90_A0A173XLF8|unclassified	53.9968993292
UniRef90_A0A3D2SGI1	53.9968993292
UniRef90_A0A3D2SGI1|unclassified	53.9968993292
UniRef90_Q83JY3	53.9968993292
UniRef90_Q83JY3|unclassified	53.9968993292
UniClust90_15398-KFBPDCJM_01446	53.9764166833
UniClust90_15398-KFBPDCJM_01446|unclassified	53.9764166833
UniRef90_A0A174KFS4	53.9483845949
UniRef90_A0A174KFS4|unclassified	53.9483845949
UniRef90_A0A2S6E4T8	53.9483845949
UniRef90_A0A2S6E4T8|unclassified	53.9483845949
UniRef90_A0A173UUI7	53.8999569606
UniRef90_A0A173UUI7|unclassified	53.8999569606
UniRef90_A0A349YHP4	53.8999569606
UniRef90_A0A349YHP4|unclassified	53.8999569606
UniClust90_2155-FHPCLJJG_01897	53.8516161920
UniClust90_2155-FHPCLJJG_01897|unclassified	53.8516161920
UniRef90_A0A350UL05	53.8516161920
UniRef90_A0A350UL05|unclassified	53.8516161920
UniRef90_A0A1C5SL63	53.8033620556
UniRef90_A0A1C5SL63|unclassified	53.8033620556
UniClust90_35761-KDPFNMJD_02135	53.7813956867
UniClust90_35761-KDPFNMJD_02135|unclassified	53.7813956867
UniRef90_A0A351EB81	53.7649007923
UniRef90_A0A351EB81|unclassified	53.7649007923
UniClust90_37161-PJNANOGN_01555	53.7557221006
UniClust90_37161-PJNANOGN_01555|unclassified	53.7557221006
UniClust90_14882-PPGMFNCP_00577	53.7551943188
UniClust90_14882-PPGMFNCP_00577|unclassified	53.7551943188
UniRef90_A0A143XU79	53.7071127496
UniRef90_A0A143XU79|unclassified	53.7071127496
UniRef90_D8DUW9	53.7071127496
UniRef90_D8DUW9|unclassified	53.7071127496
UniClust90_15290-OJFKHOIC_01107	53.6774313032
UniClust90_15290-OJFKHOIC_01107|unclassified	53.6774313032
UniClust90_14215-GOPFJGBG_00938	53.6591492499
UniClust90_14215-GOPFJGBG_00938|unclassified	53.6591492499
UniRef90_A0A0N7IFY8	53.6591171171
UniRef90_A0A0N7IFY8|unclassified	53.6591171171
UniClust90_40904-JFGAOHAL_00235	53.6430772343
UniClust90_40904-JFGAOHAL_00235|unclassified	53.6430772343
UniClust90_4060-NGECLOLF_02127	53.6112071911
UniClust90_4060-NGECLOLF_02127|unclassified	53.6112071911
UniClust90_15213-NFOMBLKH_00778	53.6112071911
UniClust90_15213-NFOMBLKH_00778|unclassified	53.6112071911
UniClust90_4713-GDJEJFFD_00361	53.6112071911
UniClust90_4713-GDJEJFFD_00361|unclassified	53.6112071911
UniRef90_UNK65714-JNMIDFDL_01601	53.6112071911
UniRef90_UNK65714-JNMIDFDL_01601|unclassified	53.6112071911
UniRef90_UPI0009DF7BA0	53.5633827423
UniRef90_UPI0009DF7BA0|unclassified	53.5633827423
UniRef90_A0A174QWT4	53.5583431032
UniRef90_A0A174QWT4|unclassified	53.5583431032
UniClust90_1942-EGDEGDHG_02939	53.5156435420
UniClust90_1942-EGDEGDHG_02939|unclassified	53.5156435420
UniClust90_104903-FBGDFFFD_01306	53.4790801058
UniClust90_104903-FBGDFFFD_01306|unclassified	53.4790801058
UniRef90_B2ULM9	53.4679893625
UniRef90_B2ULM9|unclassified	53.4679893625
UniClust90_4704-DAHGIKEE_00895	53.3729351592
UniClust90_4704-DAHGIKEE_00895|unclassified	53.3729351592
UniRef90_W4PQY1	53.3255346839
UniRef90_W4PQY1|unclassified	53.3255346839
UniClust90_15447-NOBGHALD_00478	53.2782183266
UniClust90_15447-NOBGHALD_00478|unclassified	53.2782183266
UniRef90_A0A174YGK5	53.2782183266
UniRef90_A0A174YGK5|unclassified	53.2782183266
UniRef90_R5N5M6	53.2782183266
UniRef90_R5N5M6|unclassified	53.2782183266
UniClust90_28312-MPJINMNB_01694	53.2068485259
UniClust90_28312-MPJINMNB_01694|unclassified	53.2068485259
UniRef90_A0A379YKC4	53.1838370718
UniRef90_A0A379YKC4|unclassified	53.1838370718
UniClust90_15053-KINGPCEI_01550	53.1367717293
UniClust90_15053-KINGPCEI_01550|unclassified	53.1367717293
UniClust90_4900-APOEOPCL_00001	53.1367717293
UniClust90_4900-APOEOPCL_00001|unclassified	53.1367717293
UniClust90_79140-LCKKBFPK_00948	53.1367717293
UniClust90_79140-LCKKBFPK_00948|unclassified	53.1367717293
UniRef90_A0A1R4GR36	53.1367717293
UniRef90_A0A1R4GR36|unclassified	53.1367717293
UniRef90_C7H875	53.0897896146
UniRef90_C7H875|unclassified	53.0897896146
UniClust90_40407-GPLDJEIM_00857	53.0428905071
UniClust90_40407-GPLDJEIM_00857|unclassified	53.0428905071
UniRef90_K1TTJ4	53.0428905071
UniRef90_K1TTJ4|unclassified	53.0428905071
UniRef90_A0A174HUM6	52.9960741872
UniRef90_A0A174HUM6|unclassified	52.9960741872
UniRef90_A0A397WL34	52.9960741872
UniRef90_A0A397WL34|unclassified	52.9960741872
UniRef90_B1C5F2	52.9960741872
UniRef90_B1C5F2|unclassified	52.9960741872
UniClust90_4208-PJOBICMJ_01509	52.9822897681
UniClust90_4208-PJOBICMJ_01509|unclassified	52.9822897681
UniRef90_A0A351AU56	52.9493404357
UniRef90_A0A351AU56|unclassified	52.9493404357
UniRef90_K1T8X9	52.9493404357
UniRef90_K1T8X9|unclassified	52.9493404357
UniRef90_A0A0P0GJF0	52.9157028647
UniRef90_A0A0P0GJF0|unclassified	52.9157028647
UniClust90_15127-GIGICCEK_01609	52.9026890344
UniClust90_15127-GIGICCEK_01609|unclassified	52.9026890344
UniClust90_1928-FIIPHFKP_02701	52.8561197659
UniClust90_1928-FIIPHFKP_02701|unclassified	52.8561197659
UniRef90_Q8A9K9	52.8553002432
UniRef90_Q8A9K9|unclassified	52.8553002432
UniRef90_A0A239SZG8	52.7962141859
UniRef90_A0A239SZG8|unclassified	52.7962141859
UniClust90_37323-GJBLGANF_01158	52.7632267610
UniClust90_37323-GJBLGANF_01158|unclassified	52.7632267610
UniRef90_A0A173TAD5	52.7406769595
UniRef90_A0A173TAD5|unclassified	52.7406769595
UniClust90_4607-MMHNLEBC_00488	52.7169025936
UniClust90_4607-MMHNLEBC_00488|unclassified	52.7169025936
UniClust90_2111-OKHFDAHP_00987	52.7128909624
UniClust90_2111-OKHFDAHP_00987|unclassified	52.7128909624
UniRef90_A0A1Q6UBN5	52.7049094035
UniRef90_A0A1Q6UBN5|unclassified	52.7049094035
UniClust90_1500-PAGCJOLA_00951	52.6706596966
UniClust90_1500-PAGCJOLA_00951|unclassified	52.6706596966
UniClust90_37194-DHHGNHCI_00641	52.5784168600
UniClust90_37194-DHHGNHCI_00641|unclassified	52.5784168600
UniRef90_A0A174CDG6	52.5784168600
UniRef90_A0A174CDG6|unclassified	52.5784168600
UniRef90_A0A377XI11	52.5784168600
UniRef90_A0A377XI11|unclassified	52.5784168600
UniRef90_A0A432LIX9	52.5784168600
UniRef90_A0A432LIX9|unclassified	52.5784168600
UniClust90_1782-KHANKNML_01064	52.5375395679
UniClust90_1782-KHANKNML_01064|unclassified	52.5375395679
UniRef90_C4Z9C9	52.5324164953
UniRef90_C4Z9C9|unclassified	52.5324164953
UniRef90_A0A0S4PPF9	52.4864965508
UniRef90_A0A0S4PPF9|unclassified	52.4864965508
UniClust90_35664-FPMEHIBE_01549	52.4760742703
UniClust90_35664-FPMEHIBE_01549|unclassified	52.4760742703
UniClust90_1430-BBMHCBOF_00743	52.4506206133
UniClust90_1430-BBMHCBOF_00743|unclassified	52.4506206133
UniClust90_15004-LIODCBBF_01968	52.3948970803
UniClust90_15004-LIODCBBF_01968|unclassified	52.3948970803
UniRef90_B2UQL5	52.3948970803
UniRef90_B2UQL5|unclassified	52.3948970803
UniClust90_14151-LMEPFJMP_02332	52.3779522182
UniClust90_14151-LMEPFJMP_02332|unclassified	52.3779522182
UniClust90_20894-EHHEKIKJ_00089	52.3524954990
UniClust90_20894-EHHEKIKJ_00089|unclassified	52.3524954990
UniClust90_37168-PHOIACJP_00898	52.3433821948
UniClust90_37168-PHOIACJP_00898|unclassified	52.3433821948
UniClust90_4549-OOLJKIME_00957	52.3178331151
UniClust90_4549-OOLJKIME_00957|unclassified	52.3178331151
UniRef90_A0A3B8S880	52.3036167718
UniRef90_A0A3B8S880|unclassified	52.3036167718
UniRef90_C9LX30	52.3036167718
UniRef90_C9LX30|unclassified	52.3036167718
UniRef90_Q9R342	52.3036167718
UniRef90_Q9R342|unclassified	52.3036167718
UniRef90_E6SUD9	52.2889254873
UniRef90_E6SUD9|unclassified	52.2889254873
UniRef90_B9DVS9	52.2718302548
